case_id,transaction_id,a_record_count,a_recon_references,a_source_systems,a_account_id,a_booking_date,a_amount,a_currency,a_status,b_record_count,b_recon_references,b_source_systems,b_account_id,b_booking_date,b_amount,b_currency,b_status,amount_difference,absolute_amount_difference,break_type,primary_break_category,is_break,severity,reconciliation_status,case_age_days,case_status,case_owner,recommended_action
REC-CASE-000236,TXN00002246,1,REC-A-TXN00002246,PaymentProcessorA,ACC000756,2026-03-31,18.91,GBP,Completed,1,REC-B-TXN00002246,CoreBankingB,ACC000756,2026-04-01,18.91,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,96,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000237,TXN00002363,1,REC-A-TXN00002363,PaymentProcessorA,ACC000277,2026-02-14,60.32,GBP,Completed,1,REC-B-TXN00002363,CoreBankingB,ACC000277,2026-02-15,60.32,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,141,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000238,TXN00002376,1,REC-A-TXN00002376,PaymentProcessorA,ACC000035,2026-03-11,16.68,GBP,Completed,1,REC-B-TXN00002376,CoreBankingB,ACC000035,2026-03-12,16.68,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,116,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000239,TXN00002426,1,REC-A-TXN00002426,PaymentProcessorA,ACC000596,2026-05-03,59.3,GBP,Completed,1,REC-B-TXN00002426,CoreBankingB,ACC000596,2026-05-04,59.3,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,63,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000240,TXN00002499,1,REC-A-TXN00002499,PaymentProcessorA,ACC000939,2026-04-01,68.01,GBP,Completed,1,REC-B-TXN00002499,CoreBankingB,ACC000939,2026-04-02,68.01,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,95,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000241,TXN00002770,1,REC-A-TXN00002770,PaymentProcessorA,ACC001177,2026-04-28,22.2,GBP,Completed,1,REC-B-TXN00002770,CoreBankingB,ACC001177,2026-04-29,22.2,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,68,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000242,TXN00002908,1,REC-A-TXN00002908,PaymentProcessorA,ACC000456,2026-01-19,57.35,GBP,Completed,1,REC-B-TXN00002908,CoreBankingB,ACC000456,2026-01-20,57.35,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,167,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000243,TXN00002998,1,REC-A-TXN00002998,PaymentProcessorA,ACC000619,2026-05-04,104.45,GBP,Completed,1,REC-B-TXN00002998,CoreBankingB,ACC000619,2026-05-05,104.45,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,62,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000244,TXN00003020,1,REC-A-TXN00003020,PaymentProcessorA,ACC001146,2026-06-17,85.35,GBP,Completed,1,REC-B-TXN00003020,CoreBankingB,ACC001146,2026-06-18,85.35,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,18,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000245,TXN00003106,1,REC-A-TXN00003106,PaymentProcessorA,ACC000012,2026-07-03,79.79,GBP,Completed,1,REC-B-TXN00003106,CoreBankingB,ACC000012,2026-07-04,79.79,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,2,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000246,TXN00003393,1,REC-A-TXN00003393,PaymentProcessorA,ACC000783,2026-03-05,30.03,GBP,Completed,1,REC-B-TXN00003393,CoreBankingB,ACC000783,2026-03-06,30.03,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,122,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000247,TXN00003551,1,REC-A-TXN00003551,PaymentProcessorA,ACC000874,2026-03-24,31.45,GBP,Failed,1,REC-B-TXN00003551,CoreBankingB,ACC000874,2026-03-25,31.45,GBP,Failed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,103,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000248,TXN00004353,1,REC-A-TXN00004353,PaymentProcessorA,ACC000772,2026-05-01,51.63,GBP,Completed,1,REC-B-TXN00004353,CoreBankingB,ACC000772,2026-05-02,51.63,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,65,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000249,TXN00004476,1,REC-A-TXN00004476,PaymentProcessorA,ACC000387,2026-06-05,146.79,GBP,Completed,1,REC-B-TXN00004476,CoreBankingB,ACC000387,2026-06-06,146.79,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,30,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000250,TXN00004562,1,REC-A-TXN00004562,PaymentProcessorA,ACC000396,2026-01-25,58.76,GBP,Completed,1,REC-B-TXN00004562,CoreBankingB,ACC000396,2026-01-26,58.76,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,161,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000251,TXN00004752,1,REC-A-TXN00004752,PaymentProcessorA,ACC001118,2026-01-19,31.71,GBP,Completed,1,REC-B-TXN00004752,CoreBankingB,ACC001118,2026-01-20,31.71,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,167,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000252,TXN00005227,1,REC-A-TXN00005227,PaymentProcessorA,ACC000328,2026-06-07,37.86,EUR,Completed,1,REC-B-TXN00005227,CoreBankingB,ACC000328,2026-06-08,37.86,EUR,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,28,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000253,TXN00006082,1,REC-A-TXN00006082,PaymentProcessorA,ACC000711,2026-01-26,16.27,GBP,Completed,1,REC-B-TXN00006082,CoreBankingB,ACC000711,2026-01-27,16.27,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,160,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000254,TXN00006262,1,REC-A-TXN00006262,PaymentProcessorA,ACC000224,2026-01-28,53.59,GBP,Completed,1,REC-B-TXN00006262,CoreBankingB,ACC000224,2026-01-29,53.59,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,158,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000255,TXN00006501,1,REC-A-TXN00006501,PaymentProcessorA,ACC000535,2026-04-16,1714.17,GBP,Failed,1,REC-B-TXN00006501,CoreBankingB,ACC000535,2026-04-17,1714.17,GBP,Failed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,80,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000256,TXN00006632,1,REC-A-TXN00006632,PaymentProcessorA,ACC000566,2026-06-14,35.01,GBP,Completed,1,REC-B-TXN00006632,CoreBankingB,ACC000566,2026-06-15,35.01,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,21,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000257,TXN00006741,1,REC-A-TXN00006741,PaymentProcessorA,ACC000103,2026-04-16,94.24,GBP,Completed,1,REC-B-TXN00006741,CoreBankingB,ACC000103,2026-04-17,94.24,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,80,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000258,TXN00006757,1,REC-A-TXN00006757,PaymentProcessorA,ACC000070,2026-02-23,140.69,EUR,Completed,1,REC-B-TXN00006757,CoreBankingB,ACC000070,2026-02-24,140.69,EUR,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,132,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000259,TXN00006818,1,REC-A-TXN00006818,PaymentProcessorA,ACC000984,2026-06-27,14.34,GBP,Completed,1,REC-B-TXN00006818,CoreBankingB,ACC000984,2026-06-28,14.34,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,8,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000260,TXN00006975,1,REC-A-TXN00006975,PaymentProcessorA,ACC000205,2026-01-14,197.86,GBP,Completed,1,REC-B-TXN00006975,CoreBankingB,ACC000205,2026-01-15,197.86,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,172,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000261,TXN00007365,1,REC-A-TXN00007365,PaymentProcessorA,ACC000724,2026-04-07,24.1,GBP,Failed,1,REC-B-TXN00007365,CoreBankingB,ACC000724,2026-04-08,24.1,GBP,Failed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,89,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000262,TXN00007458,1,REC-A-TXN00007458,PaymentProcessorA,ACC000967,2026-02-08,43.23,EUR,Completed,1,REC-B-TXN00007458,CoreBankingB,ACC000967,2026-02-09,43.23,EUR,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,147,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000263,TXN00007485,1,REC-A-TXN00007485,PaymentProcessorA,ACC000894,2026-02-27,14.07,GBP,Completed,1,REC-B-TXN00007485,CoreBankingB,ACC000894,2026-02-28,14.07,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,128,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000264,TXN00007647,1,REC-A-TXN00007647,PaymentProcessorA,ACC001131,2026-04-22,14.79,GBP,Completed,1,REC-B-TXN00007647,CoreBankingB,ACC001131,2026-04-23,14.79,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,74,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000265,TXN00007925,1,REC-A-TXN00007925,PaymentProcessorA,ACC000888,2026-02-27,69.51,GBP,Completed,1,REC-B-TXN00007925,CoreBankingB,ACC000888,2026-02-28,69.51,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,128,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000266,TXN00008181,1,REC-A-TXN00008181,PaymentProcessorA,ACC001011,2026-01-10,42.63,GBP,Completed,1,REC-B-TXN00008181,CoreBankingB,ACC001011,2026-01-11,42.63,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,176,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000267,TXN00008501,1,REC-A-TXN00008501,PaymentProcessorA,ACC001078,2026-02-03,42.28,GBP,Reversed,1,REC-B-TXN00008501,CoreBankingB,ACC001078,2026-02-04,42.28,GBP,Reversed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,152,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000268,TXN00008594,1,REC-A-TXN00008594,PaymentProcessorA,ACC001263,2026-02-05,23.95,GBP,Completed,1,REC-B-TXN00008594,CoreBankingB,ACC001263,2026-02-06,23.95,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,150,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000269,TXN00008715,1,REC-A-TXN00008715,PaymentProcessorA,ACC000799,2026-04-22,49.17,GBP,Completed,1,REC-B-TXN00008715,CoreBankingB,ACC000799,2026-04-23,49.17,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,74,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000270,TXN00008848,1,REC-A-TXN00008848,PaymentProcessorA,ACC000612,2026-04-20,34.33,EUR,Completed,1,REC-B-TXN00008848,CoreBankingB,ACC000612,2026-04-21,34.33,EUR,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,76,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000271,TXN00008910,1,REC-A-TXN00008910,PaymentProcessorA,ACC000890,2026-06-08,34.72,GBP,Pending,1,REC-B-TXN00008910,CoreBankingB,ACC000890,2026-06-09,34.72,GBP,Pending,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,27,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000272,TXN00008934,1,REC-A-TXN00008934,PaymentProcessorA,ACC001212,2026-05-16,22.75,GBP,Completed,1,REC-B-TXN00008934,CoreBankingB,ACC001212,2026-05-17,22.75,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,50,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000273,TXN00009089,1,REC-A-TXN00009089,PaymentProcessorA,ACC000110,2026-01-07,207.27,GBP,Completed,1,REC-B-TXN00009089,CoreBankingB,ACC000110,2026-01-08,207.27,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,179,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000274,TXN00009187,1,REC-A-TXN00009187,PaymentProcessorA,ACC000837,2026-03-16,24.42,GBP,Completed,1,REC-B-TXN00009187,CoreBankingB,ACC000837,2026-03-17,24.42,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,111,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000275,TXN00009412,1,REC-A-TXN00009412,PaymentProcessorA,ACC000767,2026-05-25,23.16,GBP,Completed,1,REC-B-TXN00009412,CoreBankingB,ACC000767,2026-05-26,23.16,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,41,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000276,TXN00009413,1,REC-A-TXN00009413,PaymentProcessorA,ACC001050,2026-03-14,104.24,GBP,Completed,1,REC-B-TXN00009413,CoreBankingB,ACC001050,2026-03-15,104.24,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,113,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000277,TXN00009476,1,REC-A-TXN00009476,PaymentProcessorA,ACC000756,2026-05-25,16.34,USD,Completed,1,REC-B-TXN00009476,CoreBankingB,ACC000756,2026-05-26,16.34,USD,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,41,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000278,TXN00009478,1,REC-A-TXN00009478,PaymentProcessorA,ACC000570,2026-04-02,30.69,GBP,Completed,1,REC-B-TXN00009478,CoreBankingB,ACC000570,2026-04-03,30.69,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,94,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000279,TXN00009786,1,REC-A-TXN00009786,PaymentProcessorA,ACC000310,2026-05-20,45.89,EUR,Completed,1,REC-B-TXN00009786,CoreBankingB,ACC000310,2026-05-21,45.89,EUR,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,46,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000280,TXN00009901,1,REC-A-TXN00009901,PaymentProcessorA,ACC001199,2026-05-04,89.56,GBP,Completed,1,REC-B-TXN00009901,CoreBankingB,ACC001199,2026-05-05,89.56,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,62,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
